1000021121,3410665488
1000027740,3410665808
1000048917,3410665488
1000079900,2231583853
1000079900,2525062137
1000079900,2525068507
1000079900,2525073620
1000079900,2525089621
1000079900,2748389025
1000079900,2748403258
1000079900,3410658077
1000079900,3410689972
1000164662,3410665488
1000300872,2525053254
1000300872,2525080665
1000300872,2748399781
1000300872,2748404577
1000300872,2748429019
1000300872,3410663603
1000300872,3410664922
1000300872,3410665656
1000300872,3410675215
1000300872,3410683689
1000311612,3410665488
1000311685,3410665488
1000415280,3410665488
1000415318,3410665488
1000415329,3410665488
1000415346,3410665488
1000671000,3410667049
1000671087,3410668659
1001008777,2231583171
1001063089,3417749520
1001297120,2748408554
1001297120,3410684822
1001435061,3390655880
1001976463,3405346789
1001976463,3410681380
1002001690,3410668815
1003095299,2525089838
1003095306,2525088826
1003095309,2525089838
1003097955,2525077028
1003101225,2525057257
1003103904,2525056736
1003116608,2525056736
1003116611,2525056736
1003126673,2525056736
1003126709,2525056736
1003126718,2525056736
1003127956,2525056736
1003127965,2525056736
1003127978,2525056736
1003138816,2525056736
1003138856,2525056736
1003149501,2525090606
1003150358,2525048169
1003228125,2748407793
1003228125,3410669352
1003241800,3405334042
1003241800,3405334389
1003261898,2748407793
1003307394,2748416926
1003314688,2748416926
1003531989,2231583188
1003613650,3410669394
1003635736,3410665748
1003635736,3410665752
1003635956,3390655694
1003664260,2525056736
1003718739,2525056736
1004000685,3410665752
1004009302,2525056736
1004332209,3390655685
1004332209,3390655686
1004332209,3390655687
1004332209,3390655688
1004332209,3390655690
1004332209,3390655692
1004332209,3390655693
1004802718,2748407771
1004806485,2748412804
1005561099,3390655052
1006897800,2231619473
1006897800,2231619474
1006897800,2231619476
1006990571,3410665733
1007105520,2748397469
1007191483,2748445527
1007191483,2748447286
1007192916,2748444268
1007192916,2748445527
1007192916,2748446503
1007200038,3410667990
1007329257,2748438930
1007413254,3410667990
1008085000,3410668659
1008724817,3410665915
1009324574,3410667990
1009623117,3410665733
1009694343,3410668659
1009879253,3410669368
1013544231,2748416825
1014096626,3389504119
1014129614,2748439452
1014129614,2748439480
1014130420,3410667991
1014130425,2748444260
1014130425,3410665996
1014130425,3410666958
1014130425,3410668659
1014169060,3410665488
1014169063,3410665488
1014345493,3410665488
1014563283,2748439217
1014563283,2748439453
1014563283,2748439483
1014563283,2748439484
1014563283,2748439485
1015271642,3410668659
1016010205,3410667049
1016528029,2231619473
1016528029,2231619475
1016623564,3410667049
1017923608,3410669456
1017923618,3410669456
1017923789,3410669456
1017923820,3410669456
1017923821,3410669456
1017923973,3410669456
1017924065,3410669456
1017924074,3410669456
1017924239,3410669456
1017924260,3410669456
1017924261,3410669456
1017924320,3410669456
1017924330,3410669456
1018156574,2748443699
1018163719,3410665923
1018354499,3410665733
1019256454,2231582840
1019256454,2525085005
1020107778,2748392366
1020765918,3410666131
1021114960,2748416762
1021623398,2525056736
1021627181,2525056736
1021718828,3410665748
1021718828,3410665752
1021724555,3390655637
1021724555,3390655638
1021724555,3390655639
1021724555,3390655640
1021724555,3390655641
1021724555,3390655645
1021724555,3390655646
1021746348,3390655954
1021746351,3390655952
1021746351,3390655962
1021755180,3410665748
1021755180,3410665752
1021760771,2525056736
1021762810,3390655732
1021762810,3390655733
1021762810,3390655734
1021775137,3410665752
1021807417,3410665748
1021826705,2525056736
1021831972,3410665748
1021831972,3410665752
1022381798,2525056005
1022423894,3410667049
1022434626,2525056736
1023555256,3410667049
1023660095,3410667049
1023661909,3410667049
1024123394,2748385304
1024600390,2525056736
1024675476,2525056736
1024837069,3405337349
1024943253,2231619469
1024978582,3410669352
1024978810,3390654976
1024978810,3390654977
1024978810,3390654980
1025217514,2207170249
1025217514,2207176196
1025240065,2525055212
1025240065,2525055213
1025240566,2525057257
1025394121,2207177944
1025394142,2207177944
1025579365,2525056736
1025644890,3410668659
1025758697,3410665733
1025888861,2748416241
1025944132,2748444279
1027290806,3410668659
1027304147,2525056736
1027304147,3410668659
1027352909,2748444278
1027361981,3390655744
1027361981,3390655749
1027361981,3390655751
1027707585,3410665488
1027707585,3410665495
1027707585,3410665584
1027707585,3410665737
1027707585,3410665741
1027707585,3410665837
1027707585,3410665839
1027707585,3410665840
1027707585,3410665996
1027707585,3410666062
1027707585,3410666071
1027707585,3410666090
1027707585,3410666181
1027707585,3410666211
1027707585,3410666302
1027707585,3410666317
1027707585,3410666333
1027707585,3410666698
1027707585,3410666885
1027707585,3410666909
1027707585,3410666956
1027707585,3410667334
1027707585,3410667483
1027707585,3410667494
1027707585,3410667518
1027707585,3410667969
1027707585,3410667990
1027707585,3410668086
1027707585,3410668460
1027707585,3410668815
1027707585,3410669092
1027707585,3410669331
1027707585,3410669352
1027707585,3410669359
1027707585,3410669374
1027707585,3410669378
1027707585,3410669402
1027707585,3410669403
1027707585,3410669446
1027707585,3410671172
1027707586,2231619508
1027707586,2231619512
1027707586,3405334035
1027707586,3405334480
1027707586,3405343385
1027707586,3410665656
1027707586,3410665849
1027707586,3410665851
1027707586,3410665852
1027707586,3410666003
1027707586,3410666005
1027707586,3410666054
1027707586,3410666302
1027707586,3410666332
1027707586,3410666545
1027707586,3410667175
1027707586,3410667457
1027707586,3410667464
1027707586,3410667465
1027707586,3410667469
1027707586,3410667969
1027707586,3410668062
1027707586,3410668086
1027707586,3410668433
1027707586,3410668446
1027707586,3410669092
1027707586,3410669202
1027707586,3410669322
1027707586,3410669323
1027707586,3410669345
1027707586,3410669376
1027707586,3410669392
1027707586,3410669442
1027707586,3410669458
1027707588,2231619469
1027707588,2231619473
1027707588,2231619504
1027707588,2231619509
1027707588,2231619512
1027707589,2231583193
1027707589,2231618818
1027707589,2231619474
1027707601,3389504114
1027707601,3389504119
1027707601,3389504204
1027707601,3389504205
1027707601,3389504206
1027707601,3389504239
1027707601,3405334493
1027707603,2231619512
1027707605,3390655522
1027707605,3390655702
1027707605,3410665559
1027707605,3410666179
1027707605,3410666231
1027707605,3410666302
1027707605,3410666588
1027707605,3410666955
1027707605,3410666957
1027707605,3410667165
1027707605,3410667494
1027707605,3410667969
1027707605,3410668080
1027707605,3410668452
1027707605,3410669332
1027707605,3410669336
1027707605,3410669337
1027707605,3410669374
1027707605,3410669401
1027707609,3389504126
1027707610,3389504126
1027707610,3389504127
1027707610,3389504195
1027707610,3389504200
1027707610,3389504202
1027707610,3389504206
1027707611,2231583184
1027707611,2231618821
1027707611,2231618917
1027707611,2231619474
1027707611,2231619475
1027707611,2231619476
1027707611,2231619504
1027707611,2231619512
1027707613,3410665490
1027707613,3410665537
1027707613,3410665559
1027707613,3410665656
1027707613,3410665737
1027707613,3410665989
1027707613,3410666005
1027707613,3410666518
1027707613,3410666523
1027707613,3410666545
1027707613,3410666587
1027707613,3410666700
1027707613,3410666885
