1000021121,3410665488
1000048917,3410665488
1000079900,2525057736
1000079900,2525062137
1000079900,2748403258
1000079900,3410658077
1000164662,3410665488
1000180971,3410667486
1000300872,2525053254
1000300872,2748404577
1000300872,2748429019
1000300872,3410663603
1000300872,3410665656
1000300872,3410675215
1000300872,3410683689
1000311612,3410665488
1000311685,3410665488
1000415329,3410665488
1000671000,3410667049
1001297120,2748394484
1001297120,2748408554
1001297120,3410684822
1001425442,2231618532
100180650,3390655112
1003095299,2525089838
1003095306,2525088826
1003095309,2525089838
1003097955,2525077028
1003101225,2525057257
1003116608,2525056736
1003116611,2525056736
1003126673,2525056736
1003126709,2525056736
1003126718,2525056736
1003127956,2525056736
1003127965,2525056736
1003127978,2525056736
1003138816,2525056736
1003138856,2525056736
1003150358,2525048169
1003228125,3410669352
1003241800,3405334042
1003261898,2748407793
1003307394,2748416926
1003314688,2748416926
1003531989,2231583188
1003613650,3410669394
1003635736,3410665748
1003635736,3410665752
1003664260,2525056736
1003718739,2525056736
1003962330,3390655813
1004000685,3410665752
1004009302,2525056736
1004332209,3390655684
1004332209,3390655691
1004802718,2748407771
1006897800,2231619473
1006897800,2231619474
1006897800,2231619475
1006990571,3410665733
1007105520,2748397469
1007191483,2748445527
1007192916,2748444268
1007192916,2748445527
1007192916,2748446503
1007200038,3410667990
1007329257,2748438930
1007413254,3410667990
1008085000,3410668659
1009324574,3410667990
1009879253,3410669368
1013158922,2748407326
1013544231,2748416825
1014129614,2748439480
1014130425,2748444260
1014130425,3410665996
1014130425,3410668659
1014169063,3410665488
1014345493,3410665488
1014563283,2748439223
1014563283,2748439453
1016010205,3410667049
1016528029,2231619473
1016528029,2231619475
1016623564,3410667049
1017923608,3410669456
1017923618,3410669456
1017923820,3410669456
1017923821,3410669456
1017924065,3410669456
1017924074,3410669456
1017924260,3410669456
1017924261,3410669456
1017924330,3410669456
1018156574,2748443699
1019256454,2231582840
1020765918,3410666131
1021114960,2748416762
1021623398,2525056736
1021627181,2525056736
1021718828,3410665748
1021718828,3410665752
1021746348,3390655963
1021746351,3390655956
1021755180,3410665748
1021755180,3410665752
